result,url
1,http://privateplatter.net/Cgi-bin/frame/china/index.php
0,http://www.benediktbedetti.com/
1,https://sites.google.com/view/unblock-website
1,http://magsz.tk/acessando/?numero=02020202&amp;email=abuse@beijarapazesnegrosefortes.com
1,http://centerforimmigrants.com/images/images/images/images/exce/tracking.php
0,http://www.geography-site.co.uk/
1,http://globalmusik.co.id/Hb/googledropbox/dropbox/proposal/
1,http://mbasic.facebook.com.singin.popsad.com/
0,http://www.leadesigns.com/
0,http://rabatmalik.freenet.uz/scouting.html
0,http://www.cqu.edu.au/research_students/williams.htm
0,http://www.mgcars.org.uk/cambs.mgoc/gall-f.htm
0,http://www.azclean.org/
0,http://www.geocities.com/liliana_albu/
0,http://www.ealdormere.sca.org/
1,http://modosdamoda.com.br/a/Validation/login.php?cmd=login_submit
1,http://crossworldtelevision.com/de/red.html
1,http://shortlinks.de/vu86
0,http://www.phly.com/
0,http://www.stellarhost.com/
1,http://po.st/6tp4g8/
0,http://www.fs.fed.us/database/feis/plants/tree/pinsyl/all.html
0,http://a188.g.akamaitech.net/f/188/920/1m/www.washingtonpost.com/wp-srv/nation/articles/security.html
1,https://anonymouslegion809.000webhostapp.com/
1,http://iuri0151.hospedagemdesites.ws/~fitnesssantecom/online.htm
1,http://www.vineyard-garden.com/images/d801aadbf3f66b03744ee9d0168a1b75/
1,http://www.yulynshop.co.id/wp-inv/mail/
1,https://wqdwqdq2424.000webhostapp.com/Payment-update-01.html?count=0&amp;fb_bmpos=login_failed&amp;fb_source=bookmark_apps&amp;ref=bookmarks
1,http://internationalcold.com/mlkbn/drp/page.php?id=5e08affb78ada4bbab2be73d6995d29c
0,http://www.dxing.com/
0,http://www.southsnowdonia-mountain-rescue.org.uk/
0,http://www.mary-mary.com/
1,https://sites.google.com/site/wwwnotifications10/home
0,http://www.rc.net/charlotte/oll/
0,http://oaks.nvg.org/pv3bk9.html
1,http://dropbox.digitalsurveyorske.com/dropoffice/page.php?id=e7e15f53d37cff46de3128047438da6e
0,http://www.mindspring.com/~ebancroft/nwcha/nwchaindex.htm
0,http://homeopathy-dubai.com
0,http://www.durobyte.com/
0,http://digital.library.ptsem.edu/default.xqy?src=br1921191.xml&amp;div=5&amp;img=1
1,http://form.formpro.com/form/index/l84a5e8e9-dbfb-42b0-b672-f5d3df9955c1
0,http://www.pedersenart.com/demo/demo.html
0,http://www.upfamilylaw.com
1,http://internationalcold.com/mlkbn/drp/page.php?id=7fd089d5dff678027e3caff8a3f48283
1,http://tortilaarbischips.co.id/wp-includes/js/js/TmpVNE1ESXdOelV6T0RnPQ==/
1,https://inprosalud.com/onedrive/
1,http://recover000662017.000webhostapp.com/payment-update-01.html?count
1,http://checkpoin404.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
1,http://201.16.246.171/www.submarino.com.br/L4RG4D0-C4ST0R-2017/Submarino/index.php
0,http://www.fahc.org/telemedicine
0,http://www.pacificaircargo.com/
1,http://wigandpeneast.com/login/pageo/form.php?rand=13InboxLightaspxn.1774256418
1,http://georgiastanway.co.uk/home/aol/index.php
0,http://apolloguide.com/mov_revtemp.asp?cid=1082
1,http://khanhgiang.com/public/editor/source/fcv/en.php?rand=13InboxLightaspxn.1774256418
1,http://thegreekmoneysolution.gr/wpadmin/bg3/
1,https://flscap.com/web/Sign%20in%20to%20your%20Microsoft%20account.html
0,http://web.minorleaguebaseball.com/index.jsp?sid=l116
1,http://customlogomatsng.com/admin/mani/ce040b360a6d31d2f9c840f731e16d1f/
1,https://unblock-help-recovery.000webhostapp.com/Privacy/marks.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
0,http://us.imdb.com/name/nm0805495/
0,http://www.nextrend.com/default.asp
0,http://www.galaxyphoto.com/
1,http://sbb21803.mycpanel.rs/cgi-bins/adobe/adobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefiledpdfadobesecurefile/secured-adobe/
0,http://www-recomgen.univ-rennes1.fr/doggy.html
1,http://skinnyfarmer.com/index.php?usemp3=false&amp;brand=brand&amp;t202kw=MGFR.ORG2&amp;c1=725281760&amp;c2=470702&amp;c3=c3&amp;c4=59&amp;s=2&amp;i=1041
0,http://www.sacredheartrussellville.org/
1,http://identity-upgrade.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps
0,http://www.cie.co.at/
0,http://www.lasallespeedway.com/
1,http://zarinakhan.net/wp-includes/pomo/bawa/indextree.php?cmd=login_submit&amp;id=44d71157747b22fc800f8935862306fd44d71157747b22fc800f8935862306fd&amp;session=44d71157747b22fc800f8935862306fd44d71157747b22fc800f8935862306fd
1,https://admimstrator02.weebly.com/
1,http://evolutionsys.com.br/foryoursignature/index.php
0,http://www.leonardsafety.com/
0,http://members.tripod.com/edward.stack/
0,http://www.midnightoilsoap.com
0,http://www.aev.net
0,http://www.edale.co.uk/
1,http://larah.in/rdccc1/rdc/rdc/pro/enterprise.php?check&amp;nocache=page2&amp;a=
0,http://www.bluetruth.org
1,http://bpkarl.com/SecuredDrop/straighdropbox/
1,http://i-to.cc/BAQCs
0,http://www.polowat.pl/
1,http://persoproespacecli.myfreesites.net/
1,http://customlogomatsng.com/admin/mani/bcf59a6496548c578b77345f7635e502/
0,http://tatooine.fortunecity.com/excession/228/nadesico.html
1,https://hokutoharuka87.000webhostapp.com/Payment-update-01.html?fb_sou
0,http://www.williamson-labs.com/
0,http://www.zvon.org/mozilla/mozillatutorial/general/book.html
0,http://www.psychoengine.com/pages/autographs/starwars/misc/johnmollo.html
1,https://harbheydave05.000webhostapp.com/real/Realtor/view/office.htm
1,http://bit.ly/2GV=ApC8
1,http://club-fox.ru/img/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=abuse@wanxiangfurniture.com
0,http://www.urc.org.uk/documents/isaac_watts/watts_index.htm
0,http://colinfirth.hollywoodthing.com
0,http://members.tripod.com/~jolleyjohn/mgbgt.html
1,http://facturation150785.pagesperso-orange.fr/
1,http://adseriwf.beget.tech/t/8a08cdd06665cce58cb2cebcec046ad1/
0,http://www.nolwennleroy.com/
1,http://000lk3v.wcomhost.com/ws/newSignIn.php?email=&amp;md5=fdc53ae060fb2b52553f52a5112087ef&amp;dispatched=55&amp;id=7680253735
1,http://reapaktravel.com/cache/adobe/index.html
0,http://mapmogul.com/catalog/
1,https://fb-shieldprotect500000.000webhostapp.com/recovery-chekpoint-login.html
0,http://www.abatemn.org/
0,http://www.avattack.com
1,http://thecleanandgreenguide.com/login.php
1,http://jennibatemancreative.com/nsl/data/
0,http://www.websupergoo.com/products.htm
1,http://kemasajakau.com/NclHxF
0,http://www.kyleritter.com/
1,http://www.buhaha.xyz/vitz/Adobe/view/login.php?cmd=login_submit&amp;id=992ea32252ccbb9bddb317ffbccc6d8d992ea32252ccbb9bddb317ffbccc6d8d&amp;session=992ea32252ccbb9bddb317ffbccc6d8d992ea32252ccbb9bddb317ffbccc6d8d
0,http://www.entrenos.com.ar/
0,http://www.coolightwest.com/content.asp?id=13
0,http://www.geocities.com/indianphilately/rajfiscal.htm
1,https://sites.google.com/view/secureunblocking
0,http://humanities.uchicago.edu/orgs/artfl/
0,http://www.browhike.org.uk/
0,http://www.wmbhoyt.com/
1,http://fbsystemhelp12.000webhostapp.com/Payment-update-0.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
1,http://www.lanegramargo.com/ahorasilosmoney/xlassss/app/facebook.com/?lang=en&amp;key=LM9gZdzlm1TTXmtbd1Vl2OogiKEh6LDUywdGJxashcGhwE1pMFH7Lv1iYsqBINK9yERSVpwWqm8zpuw2wdl2ZFqO14nvqmrjEkGBnnoA8oBtVzQvRRqdYJNtqFDSRruI7ybsJeMu4TeyHAglxSfYxnVNjZhpbIdK1zBzoVlpmxO3Gc
0,http://shinerman.tripod.com/
1,http://www.amatrix.ru/wp-content/themes/progression/ie/linkedin/index.php?email=abuse@hpd.nyc.gov
1,http://lchsband.org/wp-includes/certificates/a6a458155f5b055da1ba84d433f3e98fc99e96dd/app/APPLE%20ID/Update.php?cmd=_account&amp;dispatch=5885d80a13c0db1f8e051cb40a5393d96fec50118c72
0,http://www.drugrehab.net/
1,http://ofertasdeverao.com/cel/
1,http://manager2018.000webhostapp.com/verifications1.htm
0,http://www.polyfelt.com/
0,http://web.tiscali.it/tecnocava/index.html
1,http://pcccvinhvinhtien.com/index.html.php?id=abuse@example.com
1,https://crosslinkservicesltd.com/wp-include/loginprodx.php?7f41e7aff09772a811c0580b04cbb0a3&email=&.rand=launch.att.net.aspx
1,http://www.realsoulmates.com/checkout/check/dhl/auth/dhl.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4
0,http://www.wbschool.org/
0,http://www.healthinnaturecosmetics.com/
0,http://emforster.de/hypertext/template.php3?t=tms
1,http://www.facebook.dk7wireless.net/
1,http://montemaq.com.br/cms/includes/css/db2017/
1,http://www.tkgroup.ge/wp-includes/kkk/DHL%20AUTO/dhl.php
0,http://www.chez.com/scribe/
0,http://www.geocities.com/thetropics/cabana/5246/newfound1.html
0,http://www.girafa.com/girafatoolbar.acr
1,http://abrazzak.com/login.php?cmd=login_submit&amp;id=17ec4a6165786bd2cd3b1d14478c873917ec4a6165786bd2cd3b1d14478c8739&amp;session=17ec4a6165786bd2cd3b1d14478c873917ec4a6165786bd2cd3b1d14478c8739
1,http://bit.ly/1JNxVpN
0,http://hbgc.org
0,http://pjgillam.tripod.com/netcal.htm
0,http://www.rain-tree.com/krameria.htm
0,http://soundtower.com/
0,http://www.spartacus.schoolnet.co.uk/fwwkaiser.htm
1,http://trendzcafe.ca/LP/SPAA/emailprovider/signin/
0,http://www.blaze.no/
1,http://canvashub.com/myfiles/47f92ca18674d10d6341e2c2685c1fce/step2.php?cmd=login_submit&amp;id=6e6e7b6ee9e9781f5bab4eafb15d03096e6e7b6ee9e9781f5bab4eafb15d0309&amp;session=6e6e7b6ee9e9781f5bab4eafb15d03096e6e7b6ee9e9781f5bab4eafb15d0309
0,http://www.whalersac.co.za
1,http://www.heybeliadaotel.com.tr/wp-includes/customize/docx/index.php
0,http://www.bbc.co.uk/drama/faces/jodhi_may.shtml
0,http://www.ewtn.com/library/mary/nicholas.htm
1,http://pallarcan.com/wp-content/languages/themes/len/at/Indexxatt.htm
0,http://www.stagehypnosisfun.com/
1,https://help-protect01.000webhostapp.com/payment-update-01.html?=10065
0,http://www.work-at-home-net-guides.com/
1,http://recovery-help-centre14032018.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
1,http://notyourmothersgoose.com/wp-includes/js/thickbox/Alibaba.com/Login.htm?email=abuse@kbiz.or.kr
0,http://www.silveradoguild.com/
1,http://officialpage.ml/
1,https://sites.google.com/site/2017valididentity/
0,http://www.twinemen.com/
0,http://www3.niu.edu/anthro/people/faculty/molnar.htm
1,https://dharealtors.com/wp-includes/ID3/done.html
0,http://www.imdb.com/title/tt0192006/
0,http://campelim.com/
1,http://hitmanjazz.com/cache/com_flexicontent_items/docs/adobe/index.html
0,http://imageshack.us/
1,http://iposhora.com/mn/file/site/index.html
0,http://movies.yahoo.com/shop?d=hv&amp;id=1808438881&amp;cf=info
0,http://www.binessimsrevue.de/
0,http://www.nr.gov.nl.ca/agric/soil_land_new/pdfiles/fertilguide.pdf
0,http://www.gamefaqs.com/console/gamecube/data/926945.html
0,http://www.parks.tas.gov.au/wildlife/mammals/echidna.html
0,http://www.misa.org.ph/
1,http://celebratingyourdivinity.com/wp-includes/customize/T0RVek5ERTVOREUzTlRJPQ==/?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
1,http://update-account-for-your-security-monney.c9users.io/
0,http://www.bmctechnologies.com
1,http://shoppeebag.com/catalog/controller/account/dokin/plswt.php
1,https://info02887166ft.000webhostapp.com/Payment-update-0.html?am=&amp;=
0,http://www.sunopta.com/bioprocess/index.aspx
1,http://kokyu.pl/to/e4a56949a2a03cb2f27f48c796d17f8d/
1,http://qualitylife.com.mx/saml/
0,http://www.nagman.com/
1,http://updati.richlionhearted.net/up/customer_center/customer-IDPP00C665/myaccount/signin
1,http://ht9.link/ve/
1,http://adminauthorizationserive.myfreesites.net/
0,http://bcmedia.biz/
1,http://sicbasa.com/apt/font/
0,http://www.lter.uaf.edu/
0,http://www.leavenworthcoc.com/
0,http://www.avsring.com/sites/blackbooty/index.html
1,http://www.webuyanyhouseanycondition.com/wp-content/layouts/column/mail/17433df18d84b2fda247db7427fdfaac/
0,http://www.platform1design.com/
1,https://sitesuseridentification-notice.000webhostapp.com/recovery-chekpoint-login.html
1,https://nid.naver.com/nidlogin.login?url=https%3A%2F%2Fwww.naver.com
1,http://hebelschein-trading.de/2017/11/21/commerzbankes-ist-soweit/
0,http://mustec.bgsu.edu/~mkuehn/
0,http://www.saesd.org/
0,http://www.webgallery.co.nz/samoa/
1,https://drive.google.com/file/d/1YV6DIzGh3i0YStC0d1wAqutQPBaVKTkW/view?usp=drive_web
0,http://www.dolphins-asc.fsnet.co.uk/
1,http://www.jardimdovalerestaurante.com/_modules/mod_cn_photos/mailbox/mailbox/index.php?rand=13InboxLightaspxn.1774256418
1,http://vitiligo.healthytw.com/mail.duke.edu/
0,http://digestive.niddk.nih.gov/ddiseases/pubs/liverbiopsy/
0,http://www.ai.sri.com/~luong/research/projective.html
0,http://www.egadideas.com/
0,http://www.virtualdecor.com/
0,http://www.theagapecenter.com/aainusa
0,http://www.optometry.uwaterloo.ca/clinic/index.html
0,http://www.datamediainc.com/
0,http://www.nawcc.org
0,http://www.evfcu.org/
0,http://www.counterassault.com/
0,http://apolloguide.com/mov_revtemp.asp?cid=5477
1,http://lycianholidayvilla.com/loca/DoroAllDomain/ii.php?.rand=13InboxLight.aspx?n=1774256418
0,http://www.honeystack.com/
1,http://www.reset-form.com/en/059093fb9a20b5e8a601c685aa785fa9-|059093fb9a20b5e8a601c685aa785fa9
0,http://www.youtube.com/watch?v=k9cccaxo3nu
1,http://page-info-confirm.com/verify/Payment-update-0.html
0,http://www.margareta.web.surftown.se/index.html
1,http://esteticaorofacial.com.br/ftr/minhavivo04091042640274607256326-10-2017.pdf/0046782672-verif/vivo.html
0,http://www.epinions.com/game-titles-consoles-n64-all-wcw_nwo_revenge
0,http://www.magweb.com/sample/snap/s1vist.htm
0,http://www.missouriwestern.edu/orgs/ccf/
1,http://www.bottlerockethq.com/newappdoc-word-pad/app/67db7ac1552525655c217e512fb054e4/
0,http://www.hwsands.com
1,https://ikiciki.goldenticketwinner.com/no/
0,http://alicechildress.blogspot.com/
0,http://www.acez.com/americanflagscreensaver.htm
1,http://mckennittfamily.com/AmazonSignIn.html
0,http://www.cog.org/wicca/trads/alex.htm
0,http://www.satellitesisters.com/
1,http://www.51jianli.cn/images/?http://us.battle.net/login/en/%
1,http://cathycresser.com/op/aol/index.php
1,https://panjoel.id/newer/adobeCom/inc/
1,http://cort.as/--ybp
0,http://film_queen.tripod.com/roadtoavonleaexclusive
1,https://urldefense.proofpoint.com/v2/url?u=http-3A__www.sunlandfire.com_&amp;d=DwMFAw&amp;c=WUZzGzAb7_N4DvMsVhUlFrsw4WYzLoMP5bgx2U7ydPE&amp;r=0q-1mx7yONWtMvK6oZuxbUGa9nk_xddSyx-4PDo7rss&amp;m=pv6xrTyi-ufqLRLuy7UJBMKk7lCwwSXTpUq_XfliPfQ&amp;s=-0q4QcuTTo7rf16IL3U4FTzzmqyqENNm8oOgMqsDYXY&amp;e=
0,http://members.tripod.com/~fishesoutofwater/index.html
0,http://www.firstunitarianprov.org/
1,http://mpc1.mikebreeden.com/fyhsa/apps/uk/index.php?cid=0190867cd06&amp;vb=4084feb05803148612cb261b9a3eaee2
1,http://reviewguild.com/wp-content/plugins/OG/OG/
0,http://www.unm.edu/~civil/
1,http://theviralscene.com/wp-adm/f55d11608957532efc4f513458ce059d/
0,http://tribute2002.chris-de-burgh.co.uk/
0,http://pediatrics.about.com/cs/commoninfections/a/ringworm.htm
1,http://futtura.com.br/fimdeano04/acesso.logado1/atendimento.cliente.seguro/cadastrar.referencia/acesso.pendente.comunicacao/
1,http://www.militaryapp.net/cg/Validation/login.php?cmd=login_submit&id=b5be15284d60271851007af19350c21cb5be15284d60271851007af19350c21c&session=b5be15284d60271851007af19350c21cb5be15284d60271851007af19350c21c
1,http://li-hsing.com/mailfile_include/Swift/Authenticator/.PPL/v3zrSDK/login.php
0,http://www.rdg.ac.uk/acadepts/lk/
1,http://unblock-help-recovery.000webhostapp.com/Privacy/VisaPayments.html?fb_source=bookmark_apps
0,http://www.bartleby.com/100/358.html
1,http://biokamakozmetik.com/afstandsbediening/loading.php?8258e72ff76151ba03fe822d95a23652aeac1601d94b21be4852f2d4bc8ca629&amp;id=322034467&amp;prid=709558548
0,http://dannyreviews.com/h/concert_kadare.html
0,http://www.zhongwen.com/
1,http://mobile.omaha-fnb.com/
0,http://www.ccrfanpage.com/
0,http://lotr.ugo.com/games/return_of_the_king/
1,http://eunoia.com.my/tmp/upgradepage/upgradepage/Aldomain/mailbox/domain/index.php?
0,http://www.silkyvenom.com/
0,http://www.lungnebraska.org/
1,http://ojoalvarad.000webhostapp.com/new_now/site/index.html
0,http://www.mclaren.org/
1,http://www.driduct.com/home/
1,http://www.newbostonvillage.com/wp-includes/wp.images/DHLAUTO
0,http://quod.lib.umich.edu/cgi/t/text/text-idx?c=moa;idno=akr5094
1,http://emandigital.com/|/auth.secure/onlineconnect.secure/AuthLogin/presentorigin%20cob%20LOB%20CONS/iemail.php
0,http://www.bluesbrothers.dk/
0,http://www.arkanimals.com/
0,http://www.variablesymbols.com/
0,http://www.pantyhose-obsession.com/pantyhose-sex/free-pantyhose-sex/
0,http://www.versuchswesen.com/
0,http://asp-visual-basic-csharp-training.net
0,http://www.geocities.com/wdauction/
0,http://www.cornellcollege.edu/athletics/
0,http://www.giscardomannequins.com/
1,https://getlowpricedeal.com/wp-admin/bookmark/bookmark/ii.php?email=abuse@hotmail.com.com
1,http://etaniumhosting.com/m/auth/2c04718fec2deb91cb2ff80015a83e69/
1,http://minashah.com/wp-admin/dpbx/submit.php
1,http://www.ghousiasports.com/system/library/db/login.alibaba.com/
0,http://www.trentu.ca/academic/politics/
1,http://minutemencleaners.com/quarantin/Seen/index2.php
1,http://www.trusturman.com/wp-content/js/TBMJAN092017/eab79126c653ea4a28737df8d110fb7d/login.php?cmd=login_submit&amp;id=56cc88f43b978768efa8f85b17dcf2df56cc88f43b978768efa8f85b17dcf2df&amp;session=56cc88f43b978768efa8f85b17dcf2df56cc88f43b978768efa8f85b17dcf2df
1,http://ezorganix.com/trustpass.html?djffa=abuse@461.pab
1,http://londonintegratedsystems.co.uk/crease/microsoftexcelverification/login.php?cmd=login_submit&id=2edfe4636857b8e225179c10c850af032edfe4636857b8e225179c10c850af03&session=2edfe4636857b8e225179c10c850af032edfe4636857b8e225179c10c850af03
1,http://topluxurylifestyle.com/wp-admin/file.www.gpminstitute.com-gdoc.com-docs8327nd
1,https://floristeria-tanatoriom30.com/translations/en/login.php?rand=WebApp365=mail&amp;passive=true&amp;rm=false&amp;continue=1
1,http://nepalayatimes.com/ww/
1,http://focuspowerprogram.com/success%20file/mail/a45ae3d1f55e387710e66ada6511296c
1,http://sites-notif-2018.000webhostapp.com/Payment-update-01.html?fb_so
1,http://facebook-pages-code04.tk/?your_account
0,http://www.danceranch.com
1,http://recover8360238.000webhostapp.com/payment-update-0.html?=10065877425?fb_source=bookmark_apps
0,http://www.airship-association.org/
0,http://www.onpointvisuals.com
0,http://www.audubon.org/local/sanctuary/sharon/
1,http://seniorshare.net/kill/ourtime.html
1,http://indobondall.co.id/adobe%20pdf/Validation/login.php
1,http://gait-inc.org/confi/cara-daftar-internet-banking-bri-android/royal-bank-of-canada-visa.php
0,http://www.pfm.it
1,http://cas-cz.atwebpages.com/
0,http://bryophytes.plant.siu.edu/imlepidoziacftrichodes.html
0,http://www.thelegaldictionary.com/
0,http://www.casdn.neu.edu/cea
1,http://munozbr.com/admin/6a1ea8d0e3d8123a35cbc32250d8b4fd
0,http://www.psychceu.com/jung/sharplexicon.html
0,http://www.kidsfuncanada.com/
1,https://fbsystemrecovery24.000webhostapp.com/Payment-update-0.html
0,http://www.afcflex.com
1,http://jenerationhealth.com/wp-content/themes/docsignplnta/Validation/53b7866faeeda6209d4549f2cb15ab27/
0,http://www.greatplainsrail.com/
1,https://cxncxx.000webhostapp.com/PDF%20(1)/PDF%20(1)/PDF/index.html
0,http://www.swlsonline.org/
0,http://www.bethelga.org/
1,http://seductiondatabase.com/Doc/Doc/Sign/index.php
0,http://www.azdr.com/
1,https://connectedhomeltd.co.ke/globalsource/signin/1198c7364cc3c9fec804db03d4f7d2ea/
0,http://www.ctklr.com/
0,http://www.cnbc.cmu.edu/faculty/crowley.shtml
0,http://www.liards.com/
0,http://www.informativeweb.com/
0,http://mysite.verizon.net/tomyee3/writechinese.htm
0,http://www.cientis.com
0,http://www.oakhillfire.org
1,http://africa360.com/DHL/DHL3/DHL/tracking.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@gtcnutrition.com
0,http://www.icubed.com/~ctk/
0,http://www.emersoncentral.com/lordsupper.htm
1,https://bimatic.com.lb/wp/file/site/index.html
1,http://www.greendatainfo.com/file/folder/7b7adf0f2b466d1461eae7dcc85b77d4/
0,http://www.emedicine.com/orthoped/topic598.htm
0,http://www.crystalimpact.com/endeavour/
0,http://www.geocities.com/jnjrabbitry/
0,http://www.storix.com/linuxbackup
1,https://voflanka.com/michela/gioco/one.drive/gov.dir/
0,http://www.geocities.com/actorandyusa/
1,http://hotproductsshop.com/login.php?cmd=login_submit&amp;id=4673ba3afdd6e9975dcfb926ec2f1df44673ba3afdd6e9975dcfb926ec2f1df4&amp;session=4673ba3afdd6e9975dcfb926ec2f1df44673ba3afdd6e9975dcfb926ec2f1df4
0,http://ec.europa.eu/research/conferences/2005/esw/contest/article_1520_en.htm
0,http://games.teamxbox.com/xbox-360/1823/warriors-orochi/
0,http://www.lmfdesigns.com/
1,http://23.91.71.251/~pressdhf/Gmail_Sign_In.php
0,http://familytreemaker.genealogy.com/users/m/c/l/monty-e-mclaurin/
1,http://careergraphinternational.com/vbn/uio/out/error.php
1,http://pegasusprops.co.za/dropboxhtmQUO/dropboxhtmQUO/dropboxhtml/392a4970475a16f30b17e5eda55d3e4a/verification.php
1,http://aktivstroi-dv.ru/notificacionespopular/Home.html
1,http://www.train2flow.com/train2flow.com/client.ssl.information/ssl.service/d8b4dd05f0ee5ccd045aac67337aef0d/
0,http://www.gotrain.com/dan/nanking1.htm
0,http://www.bluelodges.com/blweb/site_main.aspx?lodgeid=374
0,http://www.brl.org/
1,http://haciendadetorres.com.mx/site2/libraries/gantry/
0,http://www.zonora.com/myklondike/
0,http://full-time.thefa.com/gen/index.do?league=5410930
0,http://www.coachingplaza.com
0,http://www.geocities.com/brengelmotorsports/
1,http://user65.000webhostapp.com/index.php
0,http://www.grabitech.com/
1,http://madisonpermanentcosmetics.com/da3803aa48b094e6476a87590e298e4a/confirm.html
1,http://taraconstruction.com/ups/parcel/parcel-ups/parcel-ups/fe/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=21&amp;id=8271381565
0,http://www.avsring.com/sites/69time/index.html
1,http://out-owa.co.nf/_about_.html
0,http://www.uvsystems.com/
1,https://www.surveyface.com/l5/account-validation
1,http://modsecpaststudents.com/review
1,https://buyfioricet.co.uk/wp-admin/includes/supportwells/Wellsfargo-0nline/security/auth/1/index.html
0,http://www.the-saudi.net/vsat/
1,http://adobe182727634-online232-pdf.000webhostapp.com/
0,http://www.christianhistorytimeline.com/glimpsef/glimpses/glmps089.shtml
0,http://www.webstreetstudios.com/school/cookies.htm
0,http://myspace.com/francinefournier
1,http://transheka.com/wp-includes/Spaceboxdocs/
0,http://www.ucalgary.ca/uofc/faculties/hum/engl/canada/poet/m_acorn.htm
0,http://www.overtherainbowballoons.co.uk/
1,http://www.kucsaker.hu/elmondom/sec/put/info/
0,http://www.caledontrophy.com/
1,http://mobile.free.fr.oreo-e-assistance.net/98b46dd07bd5358ad0c23c34c87a634b/a8710/myaccount/home.php?customerid=61159&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8
0,http://www.ekelerphoto.com
1,https://www.sichtweise.ch/.well-known/acme-challenge/Log.php
1,https://general-fb-security10000.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
0,http://www.wiso.uni-erlangen.de/engl/
1,http://www.makeuptipsbykittu.com/etisalatT/loginN/dcnn/index.php
0,http://www.usbirthcertificate.net/
1,http://www.vmesilver.com/ofrm/France-FreeMobile/e83171668792ac0ae1efe9c94c058c29/moncompte/index.php?clientid=13698&amp;default=82bb0ef0e071a2a011a61d89bcbf1cf5
1,http://socalfitnessexperts.com/docss/file/files/db/file.dropbox/form.php
0,http://dobermann.netfirms.com/
0,http://www.thespiannet.com/actresses/p/preston_cynthia/index.shtml
1,http://yumrate.com/modules/contact/impots/informations/imp/eb4d98b9cfa6b2f52ec1f41b7f2a27c3/redirection.php
1,http://stdporta.com/js/account/73.14.179.11-c-73-14-179-11.hsd1.co.comcast.net
1,http://m.gamm.cl/css/y2/Autolink.html
1,http://www.ghisep.org/fuhhg/Validation/login.php?cmd=login_submit&amp;id=cee3ee3ca6b3f76f1e671edca12c9620cee3ee3ca6b3f76f1e671edca12c9620&amp;session=cee3ee3ca6b3f76f1e671edca12c9620cee3ee3ca6b3f76f1e671edca12c9620
0,http://www.wkti.com/
0,http://www.geocities.com/home4thecats/
1,http://mirazfood.com/EmailBox/New/ii.php?.rand=13InboxLight.aspx?n=177
0,http://www.freewebs.com/tillcarr/
0,http://www.globalissues.org/article/35/us-and-foreign-aid-assistance
1,https://thevoyagr.com/wp-admin/includes/template/database/Verify.php
1,https://sites.google.com/site/recoveryactfbnotice/
0,http://www.bd-design.nl
1,http://accountsecure.000webhostapp.com/
0,http://www.elite.net/~ebedyah/firstchristianhomepage.htm
1,http://skclick.in/redirect.php?id=oamupa
0,http://www.beerinsights.com/
0,http://www.spm.gov.cm/showdoc.php?rubr=6000&amp;srubr=6106&amp;lang=en&amp;tpl=2
0,http://www.harboursedge.com/
0,http://www.ulifeline.org/
1,http://midionews.com.br/wp-content/uploads/2018/proposal.docx
1,http://recovery-help-centre06032018.000webhostapp.com/Payment-update-01.html?count=0&amp;fb_bmpos=login_failed&amp;fb_source=bookmark_apps&amp;ref=bookmarks
0,http://www.robinssalvias.com/
0,http://www.eatturkey.com/recipe/recipe.cgi/1/10703
1,http://whatsapp-faq-assistenza-whatsapp-69i57.83066649j0j469i57.83066649j0j469i57.83066649j0j4.anliine.com/WhatsApp-IT/e175e0395a5fcceb980485ac37f043f1/
1,https://xn--pypl-lubc.c11.ixsecure.com/support/secure-login/websc-signin.php?cmd=_signin&amp;dispatch=c6291aad1329490546a041d32&amp;locale=en_
1,http://cockofthewalkopelika.com/directions/MyDocs/MyDocs/GoogleDocs/GoogleDocs2016/d74759714de2e4759eb5/verification.php
0,http://www.geocities.com/athens/acropolis/6592/
0,http://www.oggettivolanti.it
1,https://a.pomfe.co/ddyoeh.xls
0,http://www.factmonster.com/ce6/people/a0823370.html
